original_id	canonical_id
royals:manual:丹波柏原-han	royals:manual:丹波柏原-han
royals:manual:久保田新田-han	royals:manual:久保田新田-han
royals:manual:久保田-han	royals:manual:久保田-han
royals:manual:久喜-han	royals:manual:久喜-han
royals:manual:久居-han	royals:manual:久居-han
royals:manual:久留米-han	royals:manual:久留米-han
royals:manual:久留里-han	royals:manual:久留里-han
royals:manual:亀田-han	royals:manual:亀田-han
royals:manual:二本松-han	royals:manual:二本松-han
royals:manual:五井-han	royals:manual:五井-han
royals:manual:井伊谷-han	royals:manual:井伊谷-han
royals:manual:井生-han	royals:manual:井生-han
royals:manual:人吉-han	royals:manual:人吉-han
royals:manual:仁正寺-han	royals:manual:仁正寺-han
royals:manual:仁賀保-han	royals:manual:仁賀保-han
royals:manual:今尾-han	royals:manual:今尾-han
royals:manual:今治-han	royals:manual:今治-han
royals:manual:仙台-han	royals:manual:仙台-han
royals:manual:伊予吉田-han	royals:manual:伊予吉田-han
royals:manual:伊予松山-han	royals:manual:伊予松山-han
royals:manual:伊保-han	royals:manual:伊保-han
royals:manual:伊勢上野-han	royals:manual:伊勢上野-han
royals:manual:伊勢亀山-han	royals:manual:伊勢亀山-han
royals:manual:伊勢岩手-han	royals:manual:伊勢岩手-han
royals:manual:伊勢崎-han	royals:manual:伊勢崎-han
royals:manual:伊勢林-han	royals:manual:伊勢林-han
royals:manual:伊勢西条-han	royals:manual:伊勢西条-han
royals:manual:伊賀上野-han	royals:manual:伊賀上野-han
royals:manual:伏見-han	royals:manual:伏見-han
royals:manual:会津-han	royals:manual:会津-han
royals:manual:伯太-han	royals:manual:伯太-han
royals:manual:佐伯-han	royals:manual:佐伯-han
royals:manual:佐倉-han	royals:manual:佐倉-han
royals:manual:佐和山-han	royals:manual:佐和山-han
royals:manual:佐土原-han	royals:manual:佐土原-han
royals:manual:佐貫-han	royals:manual:佐貫-han
royals:manual:佐賀-han	royals:manual:佐賀-han
royals:manual:佐野-han	royals:manual:佐野-han
royals:manual:作手-han	royals:manual:作手-han
royals:manual:保内-han	royals:manual:保内-han
royals:manual:信濃中村-han	royals:manual:信濃中村-han
royals:manual:信濃飯田-han	royals:manual:信濃飯田-han
royals:manual:倉吉-han	royals:manual:倉吉-han
royals:manual:備中松山-han	royals:manual:備中松山-han
royals:manual:備後福山-han	royals:manual:備後福山-han
royals:manual:児島-han	royals:manual:児島-han
royals:manual:八上-han	royals:manual:八上-han
royals:manual:八幡山-han	royals:manual:八幡山-han
royals:manual:八戸-han	royals:manual:八戸-han
royals:manual:八木-han	royals:manual:八木-han
royals:manual:八田-han	royals:manual:八田-han
royals:manual:六浦-han	royals:manual:六浦-han
royals:manual:出石-han	royals:manual:出石-han
royals:manual:出羽丸岡-han	royals:manual:出羽丸岡-han
royals:manual:出羽松山-han	royals:manual:出羽松山-han
royals:manual:刈谷-han	royals:manual:刈谷-han
royals:manual:前橋-han	royals:manual:前橋-han
royals:manual:加納-han	royals:manual:加納-han
royals:manual:加賀-han	royals:manual:加賀-han
royals:manual:加賀野井-han	royals:manual:加賀野井-han
royals:manual:勝浦-han	royals:manual:勝浦-han
royals:manual:北条-han	royals:manual:北条-han
royals:manual:十七条-han	royals:manual:十七条-han
royals:manual:千束-han	royals:manual:千束-han
royals:manual:半原-han	royals:manual:半原-han
royals:manual:南林崎-han	royals:manual:南林崎-han
royals:manual:原市-han	royals:manual:原市-han
royals:manual:古河-han	royals:manual:古河-han
royals:manual:吉井-han	royals:manual:吉井-han
royals:manual:吉永-han	royals:manual:吉永-han
royals:manual:吉江-han	royals:manual:吉江-han
royals:manual:吉見-han	royals:manual:吉見-han
royals:manual:吹上-han	royals:manual:吹上-han
royals:manual:味舌-han	royals:manual:味舌-han
royals:manual:唐津-han	royals:manual:唐津-han
royals:manual:喜多見-han	royals:manual:喜多見-han
royals:manual:喜連川-han	royals:manual:喜連川-han
royals:manual:園部-han	royals:manual:園部-han
royals:manual:土佐中村-han	royals:manual:土佐中村-han
royals:manual:土佐新田-han	royals:manual:土佐新田-han
royals:manual:土佐-han	royals:manual:土佐-han
royals:manual:土浦-han	royals:manual:土浦-han
royals:manual:坂戸-han	royals:manual:坂戸-han
royals:manual:坂木-han	royals:manual:坂木-han
royals:manual:埴科-han	royals:manual:埴科-han
royals:manual:堀江-han	royals:manual:堀江-han
royals:manual:堅田-han	royals:manual:堅田-han
royals:manual:壬生-han	royals:manual:壬生-han
royals:manual:多古-han	royals:manual:多古-han
royals:manual:多度津-han	royals:manual:多度津-han
royals:manual:多良-han	royals:manual:多良-han
royals:manual:大久保-han	royals:manual:大久保-han
royals:manual:大和五条-han	royals:manual:大和五条-han
royals:manual:大和新庄-han	royals:manual:大和新庄-han
royals:manual:大坂-han	royals:manual:大坂-han
royals:manual:大垣新田-han	royals:manual:大垣新田-han
royals:manual:大垣-han	royals:manual:大垣-han
royals:manual:大多喜新田-han	royals:manual:大多喜新田-han
royals:manual:大多喜-han	royals:manual:大多喜-han
royals:manual:大宮-han	royals:manual:大宮-han
royals:manual:大山-han	royals:manual:大山-han
royals:manual:大村-han	royals:manual:大村-han
royals:manual:大森-han	royals:manual:大森-han
royals:manual:大津-han	royals:manual:大津-han
royals:manual:大洲-han	royals:manual:大洲-han
royals:manual:大浜-han	royals:manual:大浜-han
royals:manual:大溝-han	royals:manual:大溝-han
royals:manual:大田原-han	royals:manual:大田原-han
royals:manual:大給-han	royals:manual:大給-han
royals:manual:大網-han	royals:manual:大網-han
royals:manual:大聖寺新田-han	royals:manual:大聖寺新田-han
royals:manual:大聖寺-han	royals:manual:大聖寺-han
royals:manual:大胡-han	royals:manual:大胡-han
royals:manual:大輪-han	royals:manual:大輪-han
royals:manual:大野-han	royals:manual:大野-han
royals:manual:天童-han	royals:manual:天童-han
royals:manual:太田山-han	royals:manual:太田山-han
royals:manual:奥仁科-han	royals:manual:奥仁科-han
royals:manual:奥殿-han	royals:manual:奥殿-han
royals:manual:姉崎-han	royals:manual:姉崎-han
royals:manual:姫路新田-han	royals:manual:姫路新田-han
royals:manual:姫路-han	royals:manual:姫路-han
royals:manual:宇和島-han	royals:manual:宇和島-han
royals:manual:宇土-han	royals:manual:宇土-han
royals:manual:宇都宮-han	royals:manual:宇都宮-han
royals:manual:宇陀松山-han	royals:manual:宇陀松山-han
royals:manual:守山-han	royals:manual:守山-han
royals:manual:守谷-han	royals:manual:守谷-han
royals:manual:安中-han	royals:manual:安中-han
royals:manual:安居-han	royals:manual:安居-han
royals:manual:安志-han	royals:manual:安志-han
royals:manual:安房三枝-han	royals:manual:安房三枝-han
royals:manual:安房勝山-han	royals:manual:安房勝山-han
royals:manual:宮津-han	royals:manual:宮津-han
royals:manual:富山-han	royals:manual:富山-han
royals:manual:富岡-han	royals:manual:富岡-han
royals:manual:富江-han	royals:manual:富江-han
royals:manual:対馬府中-han	royals:manual:対馬府中-han
royals:manual:小久保-han	royals:manual:小久保-han
royals:manual:小倉-han	royals:manual:小倉-han
royals:manual:小城-han	royals:manual:小城-han
royals:manual:小山-han	royals:manual:小山-han
royals:manual:小島-han	royals:manual:小島-han
royals:manual:小幡-han	royals:manual:小幡-han
royals:manual:小張-han	royals:manual:小張-han
royals:manual:小松-han	royals:manual:小松-han
royals:manual:小泉-han	royals:manual:小泉-han
royals:manual:小浜-han	royals:manual:小浜-han
royals:manual:小田原-han	royals:manual:小田原-han
royals:manual:小見川-han	royals:manual:小見川-han
royals:manual:小諸-han	royals:manual:小諸-han
royals:manual:小野-han	royals:manual:小野-han
royals:manual:尼崎-han	royals:manual:尼崎-han
royals:manual:尾張-han	royals:manual:尾張-han
royals:manual:尾張黒田-han	royals:manual:尾張黒田-han
royals:manual:山上-han	royals:manual:山上-han
royals:manual:山城長岡-han	royals:manual:山城長岡-han
royals:manual:山家-han	royals:manual:山家-han
royals:manual:山崎-han	royals:manual:山崎-han
royals:manual:山形-han	royals:manual:山形-han
royals:manual:岐阜-han	royals:manual:岐阜-han
royals:manual:岡山-han	royals:manual:岡山-han
royals:manual:岡崎-han	royals:manual:岡崎-han
royals:manual:岡田-han	royals:manual:岡田-han
royals:manual:岡-han	royals:manual:岡-han
royals:manual:岡部-han	royals:manual:岡部-han
royals:manual:岩国-han	royals:manual:岩国-han
royals:manual:岩富-han	royals:manual:岩富-han
royals:manual:岩崎-han	royals:manual:岩崎-han
royals:manual:岩村田-han	royals:manual:岩村田-han
royals:manual:岩村-han	royals:manual:岩村-han
royals:manual:岩槻-han	royals:manual:岩槻-han
royals:manual:岩沼-han	royals:manual:岩沼-han
royals:manual:岩滝-han	royals:manual:岩滝-han
royals:manual:岸和田-han	royals:manual:岸和田-han
royals:manual:岸田-han	royals:manual:岸田-han
royals:manual:峰山-han	royals:manual:峰山-han
royals:manual:島原-han	royals:manual:島原-han
royals:manual:川之江-han	royals:manual:川之江-han
royals:manual:川成島-han	royals:manual:川成島-han
royals:manual:川越-han	royals:manual:川越-han
royals:manual:左沢-han	royals:manual:左沢-han
royals:manual:布市-han	royals:manual:布市-han
royals:manual:常陸北条-han	royals:manual:常陸北条-han
royals:manual:常陸古渡-han	royals:manual:常陸古渡-han
royals:manual:常陸宍戸-han	royals:manual:常陸宍戸-han
royals:manual:常陸府中-han	royals:manual:常陸府中-han
royals:manual:常陸松岡-han	royals:manual:常陸松岡-han
royals:manual:平戸新田-han	royals:manual:平戸新田-han
royals:manual:平戸-han	royals:manual:平戸-han
royals:manual:平福-han	royals:manual:平福-han
royals:manual:広島新田-han	royals:manual:広島新田-han
royals:manual:広島-han	royals:manual:広島-han
royals:manual:広瀬-han	royals:manual:広瀬-han
royals:manual:庄内-han	royals:manual:庄内-han
royals:manual:府内-han	royals:manual:府内-han
royals:manual:庭瀬-han	royals:manual:庭瀬-han
royals:manual:延岡-han	royals:manual:延岡-han
royals:manual:弘前-han	royals:manual:弘前-han
royals:manual:形原-han	royals:manual:形原-han
royals:manual:彦根新田-han	royals:manual:彦根新田-han
royals:manual:彦根-han	royals:manual:彦根-han
royals:manual:御所-han	royals:manual:御所-han
royals:manual:御牧-han	royals:manual:御牧-han
royals:manual:徳山-han	royals:manual:徳山-han
royals:manual:徳島-han	royals:manual:徳島-han
royals:manual:徳美-han	royals:manual:徳美-han
royals:manual:徳野-han	royals:manual:徳野-han
royals:manual:忍-han	royals:manual:忍-han
royals:manual:志筑-han	royals:manual:志筑-han
royals:manual:成羽-han	royals:manual:成羽-han
royals:manual:戒重-han	royals:manual:戒重-han
royals:manual:挙母-han	royals:manual:挙母-han
royals:manual:掛塚-han	royals:manual:掛塚-han
royals:manual:掛川-han	royals:manual:掛川-han
royals:manual:揖斐-han	royals:manual:揖斐-han
royals:manual:摂津中島-han	royals:manual:摂津中島-han
royals:manual:播磨新宮-han	royals:manual:播磨新宮-han
royals:manual:敦賀-han	royals:manual:敦賀-han
royals:manual:新城-han	royals:manual:新城-han
royals:manual:新庄-han	royals:manual:新庄-han
royals:manual:新発田-han	royals:manual:新発田-han
royals:manual:新見-han	royals:manual:新見-han
royals:manual:新谷-han	royals:manual:新谷-han
royals:manual:日出-han	royals:manual:日出-han
royals:manual:日田-han	royals:manual:日田-han
royals:manual:明石-han	royals:manual:明石-han
royals:manual:曽根-han	royals:manual:曽根-han
royals:manual:曾我野-han	royals:manual:曾我野-han
royals:manual:朝日山-han	royals:manual:朝日山-han
royals:manual:木本-han	royals:manual:木本-han
royals:manual:本庄-han	royals:manual:本庄-han
royals:manual:本荘-han	royals:manual:本荘-han
royals:manual:朽木-han	royals:manual:朽木-han
royals:manual:村上-han	royals:manual:村上-han
royals:manual:村山-han	royals:manual:村山-han
royals:manual:村岡-han	royals:manual:村岡-han
royals:manual:村松-han	royals:manual:村松-han
royals:manual:東方-han	royals:manual:東方-han
royals:manual:東条-han	royals:manual:東条-han
royals:manual:東蓮寺-han	royals:manual:東蓮寺-han
royals:manual:東郷-han	royals:manual:東郷-han
royals:manual:杵築-han	royals:manual:杵築-han
royals:manual:松代-han	royals:manual:松代-han
royals:manual:松前-han	royals:manual:松前-han
royals:manual:松坂-han	royals:manual:松坂-han
royals:manual:松尾-han	royals:manual:松尾-han
royals:manual:松山新田-han	royals:manual:松山新田-han
royals:manual:松崎-han	royals:manual:松崎-han
royals:manual:松川-han	royals:manual:松川-han
royals:manual:松本-han	royals:manual:松本-han
royals:manual:松江新田-han	royals:manual:松江新田-han
royals:manual:松江-han	royals:manual:松江-han
royals:manual:松長-han	royals:manual:松長-han
royals:manual:板橋-han	royals:manual:板橋-han
royals:manual:板鼻-han	royals:manual:板鼻-han
royals:manual:林田-han	royals:manual:林田-han
royals:manual:柳本-han	royals:manual:柳本-han
royals:manual:柳河-han	royals:manual:柳河-han
royals:manual:柳生-han	royals:manual:柳生-han
royals:manual:柿岡-han	royals:manual:柿岡-han
royals:manual:栗原-han	royals:manual:栗原-han
royals:manual:桑名-han	royals:manual:桑名-han
royals:manual:桑折-han	royals:manual:桑折-han
royals:manual:桜井-han	royals:manual:桜井-han
royals:manual:梁川-han	royals:manual:梁川-han
royals:manual:棚倉-han	royals:manual:棚倉-han
royals:manual:森-han	royals:manual:森-han
royals:manual:椎谷-han	royals:manual:椎谷-han
royals:manual:榎本-han	royals:manual:榎本-han
royals:manual:横須賀-han	royals:manual:横須賀-han
royals:manual:櫛羅-han	royals:manual:櫛羅-han
royals:manual:武蔵小室-han	royals:manual:武蔵小室-han
royals:manual:武蔵松山-han	royals:manual:武蔵松山-han
royals:manual:母里-han	royals:manual:母里-han
royals:manual:水口-han	royals:manual:水口-han
royals:manual:水戸-han	royals:manual:水戸-han
royals:manual:江戸崎-han	royals:manual:江戸崎-han
royals:manual:沢海-han	royals:manual:沢海-han
royals:manual:沼津-han	royals:manual:沼津-han
royals:manual:沼田-han	royals:manual:沼田-han
royals:manual:泉-han	royals:manual:泉-han
royals:manual:津和野-han	royals:manual:津和野-han
royals:manual:津山新田-han	royals:manual:津山新田-han
royals:manual:津山-han	royals:manual:津山-han
